relative_path,absolute_path,class,split,member3_subcategory,member3_label,member3_status
Recyclable/cans_all_type/aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.png,Recyclable,validation,cans_all_type,3,VALID
Hazardous/paints/Water-Based-Paints-vs-Solvent-Based-Paints.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/Water-Based-Paints-vs-Solvent-Based-Paints.png,Hazardous,validation,paints,0,VALID
Hazardous/batteries/Photo-collage-of-different-types-of-batteries-12022022.jpg.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/Photo-collage-of-different-types-of-batteries-12022022.jpg.png,Hazardous,validation,batteries,0,VALID
Organic/yard_trimmings/yard-waste.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/yard-waste.png,Organic,validation,yard_trimmings,2,VALID
Organic/egg_shells/depositphotos_42000011-stock-photo-broken-chicken-eggshells.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/depositphotos_42000011-stock-photo-broken-chicken-eggshells.png,Organic,validation,egg_shells,2,VALID
Recyclable/glass_containers/HOW-TO-RE-USE-GLASS-JARS-AND-BOTTLES.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/HOW-TO-RE-USE-GLASS-JARS-AND-BOTTLES.png,Recyclable,validation,glass_containers,3,VALID
Organic/kitchen_waste/87076af8a4cad8874f37b27d9c86b325.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/87076af8a4cad8874f37b27d9c86b325.png,Organic,validation,kitchen_waste,2,VALID
Organic/kitchen_waste/science-stories-27b.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/science-stories-27b.png,Organic,validation,kitchen_waste,2,VALID
Organic/food_scraps/iStock-1281092545-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/iStock-1281092545-1.png,Organic,validation,food_scraps,2,VALID
Recyclable/cans_all_type/crushed-aluminium-drinks-cans-in-a-recycling-basket-2A927XT.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/crushed-aluminium-drinks-cans-in-a-recycling-basket-2A927XT.png,Recyclable,validation,cans_all_type,3,VALID
Recyclable/cans_all_type/1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.png,Recyclable,validation,cans_all_type,3,VALID
Hazardous/pesticides/50-wg-agricultural-pymetrozine-pesticides-500x500.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/50-wg-agricultural-pymetrozine-pesticides-500x500.png,Hazardous,validation,pesticides,0,VALID
Non-Recyclable/styrofoam_product/16-Companies-Rethinking-Packaging.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/16-Companies-Rethinking-Packaging.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Non-Recyclable/plastics_bags_wrappers/film-group-image.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/film-group-image.png,Non-Recyclable,validation,plastics_bags_wrappers,1,AUTO_CORRECTED
Organic/egg_shells/698107-hatched-open-poultry-chicks-egg-shells-shell-706502.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/698107-hatched-open-poultry-chicks-egg-shells-shell-706502.png,Organic,validation,egg_shells,2,VALID
Hazardous/e-waste/e-waste-3 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/e-waste-3 - Copy.png,Hazardous,validation,e-waste,0,VALID
Recyclable/cans_all_type/1292760.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/1292760.png,Recyclable,validation,cans_all_type,3,VALID
Recyclable/glass_containers/glass-recycling-header.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/glass-recycling-header.png,Recyclable,validation,glass_containers,3,VALID
Non-Recyclable/plastics_bags_wrappers/_117514715_softplasticsimage-002.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/_117514715_softplasticsimage-002.png,Non-Recyclable,validation,plastics_bags_wrappers,1,AUTO_CORRECTED
Non-Recyclable/ceramic_product/bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.png,Non-Recyclable,validation,ceramic_product,1,VALID
Hazardous/e-waste/ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.png,Hazardous,validation,e-waste,0,VALID
Organic/food_scraps/What_are_the_advantages_of_proper_food_waste_management.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/What_are_the_advantages_of_proper_food_waste_management.png,Organic,validation,food_scraps,2,VALID
Recyclable/cans_all_type/689FD0DE-90E7-4492-BE26174EC02EF19F_source.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/689FD0DE-90E7-4492-BE26174EC02EF19F_source.png,Recyclable,validation,cans_all_type,3,VALID
Non-Recyclable/sanitary_napkin/feminine-hygiene-products-concept_23-2148660550.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/feminine-hygiene-products-concept_23-2148660550.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Non-Recyclable/plastics_bags_wrappers/Obaggo-Dave-andPucks-FTR.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/Obaggo-Dave-andPucks-FTR.png,Non-Recyclable,validation,plastics_bags_wrappers,1,AUTO_CORRECTED
Organic/coffee_tea_bags/1000_F_607272060_auiUJOv4BIAP91ux7qJz74i3JAKbLegc.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/1000_F_607272060_auiUJOv4BIAP91ux7qJz74i3JAKbLegc.png,Organic,validation,coffee_tea_bags,2,VALID
Organic/food_scraps/food20scraps20MR1540.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/food20scraps20MR1540.png,Organic,validation,food_scraps,2,VALID
Non-Recyclable/styrofoam_product/food-packaging-regulations-fi-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/food-packaging-regulations-fi-1.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Recyclable/glass_containers/Glass-Jars-on-the-Counter.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/Glass-Jars-on-the-Counter.png,Recyclable,validation,glass_containers,3,VALID
Organic/food_scraps/kisspng-drawing-tree-apple-clip-art-food-scraps-5b1a04b3888213.1340075715284317955592.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/kisspng-drawing-tree-apple-clip-art-food-scraps-5b1a04b3888213.1340075715284317955592.png,Organic,validation,food_scraps,2,VALID
Hazardous/pesticides/Image-5-800x450.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/Image-5-800x450.png,Hazardous,validation,pesticides,0,VALID
Organic/egg_shells/brown-crushed-egg-shell.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/egg_shells/brown-crushed-egg-shell.png,Organic,validation,egg_shells,2,VALID
Organic/coffee_tea_bags/Green-Coffee.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Green-Coffee.png,Organic,validation,coffee_tea_bags,2,VALID
Hazardous/e-waste/sustainability-15-01837-g001 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/sustainability-15-01837-g001 - Copy.png,Hazardous,validation,e-waste,0,VALID
Hazardous/e-waste/how-to-dispose-of-light-bulbs-section-4 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/how-to-dispose-of-light-bulbs-section-4 - Copy.png,Hazardous,validation,e-waste,0,VALID
Non-Recyclable/sanitary_napkin/blog.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/blog.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Hazardous/pesticides/Cropduster_spraying_pesticides.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/Cropduster_spraying_pesticides.png,Hazardous,validation,pesticides,0,VALID
Non-Recyclable/styrofoam_product/TYPES-OF-FOOD-PACKAGING.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/TYPES-OF-FOOD-PACKAGING.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Non-Recyclable/styrofoam_product/strawberry-packaging_.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/strawberry-packaging_.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Recyclable/plastic_bottles/minium-vs-carton-carbon-footprint-p6s8ct2sc0qlo3sipt9k1m2zjocwp37mfzvcpsjmh4.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/minium-vs-carton-carbon-footprint-p6s8ct2sc0qlo3sipt9k1m2zjocwp37mfzvcpsjmh4.png,Recyclable,validation,plastic_bottles,3,VALID
Non-Recyclable/plastics_bags_wrappers/maxresdefault.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/maxresdefault.png,Non-Recyclable,validation,plastics_bags_wrappers,1,AUTO_CORRECTED
Organic/food_scraps/1600x960_804605-food-waste.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/1600x960_804605-food-waste.png,Organic,validation,food_scraps,2,VALID
Recyclable/glass_containers/header-spice-jar-992x556.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/header-spice-jar-992x556.png,Recyclable,validation,glass_containers,3,VALID
Non-Recyclable/diapers/image8-1638302456823_1200x.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/image8-1638302456823_1200x.png,Non-Recyclable,validation,diapers,1,VALID
Organic/yard_trimmings/yard-waste-header.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/yard-waste-header.png,Organic,validation,yard_trimmings,2,VALID
Hazardous/pesticides/pesticides_og.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/pesticides_og.png,Hazardous,validation,pesticides,0,VALID
Non-Recyclable/sanitary_napkin/GettyImages-menstruation-taboo_1200-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/GettyImages-menstruation-taboo_1200-1.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Non-Recyclable/sanitary_napkin/feminine-hygiene-products-in-a-shop-2BJWRFF.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/feminine-hygiene-products-in-a-shop-2BJWRFF.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Recyclable/cans_all_type/2_piece_DI_02.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/2_piece_DI_02.png,Recyclable,validation,cans_all_type,3,VALID
Non-Recyclable/styrofoam_product/ing-takeaway-foam-lunch-boxes-single-use-food-containers-close-up-1792562215.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/ing-takeaway-foam-lunch-boxes-single-use-food-containers-close-up-1792562215.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Non-Recyclable/sanitary_napkin/357_main.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/357_main.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Organic/coffee_tea_bags/Kilimanjaro-Tanzania-Roasted-Coffee-Beans-_2_1200x.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Kilimanjaro-Tanzania-Roasted-Coffee-Beans-_2_1200x.png,Organic,validation,coffee_tea_bags,2,VALID
Recyclable/paper_products/stock-vector-paper-waste-items-paper-packaging-flat-design-illustrations-2291614661.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/stock-vector-paper-waste-items-paper-packaging-flat-design-illustrations-2291614661.png,Recyclable,validation,paper_products,3,VALID
Non-Recyclable/ceramic_product/e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.png,Non-Recyclable,validation,ceramic_product,1,VALID
Non-Recyclable/sanitary_napkin/AHB2013q072679_cropped.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/AHB2013q072679_cropped.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Hazardous/e-waste/1-compact-fluorescent-bird-lamp-full-spectrum-lighting-bulb-2-4-original-imag9836wgsrnaev - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/1-compact-fluorescent-bird-lamp-full-spectrum-lighting-bulb-2-4-original-imag9836wgsrnaev - Copy.png,Hazardous,validation,e-waste,0,VALID
Non-Recyclable/plastics_bags_wrappers/3678_428fd902f4247199467725e7eccf1673.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/3678_428fd902f4247199467725e7eccf1673.png,Non-Recyclable,validation,plastics_bags_wrappers,1,AUTO_CORRECTED
Recyclable/paper_products/1000_F_253622625_mRkOKr6jfOmiHINdIBQHZWCBNOZhdxsG.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/1000_F_253622625_mRkOKr6jfOmiHINdIBQHZWCBNOZhdxsG.png,Recyclable,validation,paper_products,3,VALID
Non-Recyclable/plastics_bags_wrappers/plasticwrapped.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/plastics_bags_wrappers/plasticwrapped.png,Non-Recyclable,validation,plastics_bags_wrappers,1,AUTO_CORRECTED
Hazardous/pesticides/Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,Hazardous,validation,pesticides,0,VALID
Hazardous/pesticides/icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.png,Hazardous,validation,pesticides,0,VALID
Recyclable/cans_all_type/aluminum-recycling.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/aluminum-recycling.png,Recyclable,validation,cans_all_type,3,VALID
Organic/yard_trimmings/Can-You-Put-Yard-Waste-In-Trash.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/yard_trimmings/Can-You-Put-Yard-Waste-In-Trash.png,Organic,validation,yard_trimmings,2,VALID
Hazardous/e-waste/1507096064_kRvRf8_e-waste - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/1507096064_kRvRf8_e-waste - Copy.png,Hazardous,validation,e-waste,0,VALID
Recyclable/cans_all_type/white-background-metal-waste-recycling-empty-crumpled-aluminum-can-120063176.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/white-background-metal-waste-recycling-empty-crumpled-aluminum-can-120063176.png,Recyclable,validation,cans_all_type,3,VALID
Organic/coffee_tea_bags/Green-Coffee-Green-Tea-Bags-SDL352859297-1-9e4d7.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Green-Coffee-Green-Tea-Bags-SDL352859297-1-9e4d7.png,Organic,validation,coffee_tea_bags,2,VALID
Organic/food_scraps/Website-Thumbnail-food-india-junk-food-eating.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/Website-Thumbnail-food-india-junk-food-eating.png,Organic,validation,food_scraps,2,VALID
Organic/kitchen_waste/Articleheader_Dora.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/Articleheader_Dora.png,Organic,validation,kitchen_waste,2,VALID
Hazardous/paints/50215931-hazardous-waste-paints-and-varnishes.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/50215931-hazardous-waste-paints-and-varnishes.png,Hazardous,validation,paints,0,VALID
Hazardous/paints/aerosol_170164178_small-250x167.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/aerosol_170164178_small-250x167.png,Hazardous,validation,paints,0,VALID
Non-Recyclable/styrofoam_product/7AOOT_12_KXFOOD_02.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/7AOOT_12_KXFOOD_02.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Organic/kitchen_waste/Eco_friendly_bulk_food_shopping_bags_940x.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/kitchen_waste/Eco_friendly_bulk_food_shopping_bags_940x.png,Organic,validation,kitchen_waste,2,VALID
Non-Recyclable/ceramic_product/letsbeclear-glass-jp-dd3_original.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/letsbeclear-glass-jp-dd3_original.png,Non-Recyclable,validation,ceramic_product,1,VALID
Non-Recyclable/diapers/Representational-Image-only-3.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/Representational-Image-only-3.png,Non-Recyclable,validation,diapers,1,VALID
Recyclable/glass_containers/MP000000008225078_1348Wx2000H_202011202358181.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/MP000000008225078_1348Wx2000H_202011202358181.png,Recyclable,validation,glass_containers,3,VALID
Recyclable/glass_containers/44084530822_acb18d4ea4_c-1200x900.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/glass_containers/44084530822_acb18d4ea4_c-1200x900.png,Recyclable,validation,glass_containers,3,VALID
Non-Recyclable/styrofoam_product/English-quick-summary_2021-11-16-014257_agwg.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/English-quick-summary_2021-11-16-014257_agwg.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Organic/coffee_tea_bags/tea-bags-and-coffee-beans-DE0A54.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/tea-bags-and-coffee-beans-DE0A54.png,Organic,validation,coffee_tea_bags,2,VALID
Hazardous/batteries/rechargeable-battery-2048px-5925.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/rechargeable-battery-2048px-5925.png,Hazardous,validation,batteries,0,VALID
Hazardous/batteries/battery-recycling.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/batteries/battery-recycling.png,Hazardous,validation,batteries,0,VALID
Organic/coffee_tea_bags/Green-Beans-Coffee-2.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Green-Beans-Coffee-2.png,Organic,validation,coffee_tea_bags,2,VALID
Organic/coffee_tea_bags/set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.png,Organic,validation,coffee_tea_bags,2,VALID
Non-Recyclable/diapers/disposable-baby-diapers.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/diapers/disposable-baby-diapers.png,Non-Recyclable,validation,diapers,1,VALID
Organic/coffee_tea_bags/Types-Of-Coffee-Packaging.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/coffee_tea_bags/Types-Of-Coffee-Packaging.png,Organic,validation,coffee_tea_bags,2,VALID
Organic/food_scraps/Food20scraps20into20green20cart.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/Food20scraps20into20green20cart.png,Organic,validation,food_scraps,2,VALID
Non-Recyclable/styrofoam_product/McDonalds_Molded_Pulp_Drink_Tray_Top.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/McDonalds_Molded_Pulp_Drink_Tray_Top.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Hazardous/paints/bottles234.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/bottles234.png,Hazardous,validation,paints,0,VALID
Hazardous/e-waste/archives-ewaste-one_one - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/archives-ewaste-one_one - Copy.png,Hazardous,validation,e-waste,0,VALID
Recyclable/cans_all_type/RauTZ.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/cans_all_type/RauTZ.png,Recyclable,validation,cans_all_type,3,VALID
Recyclable/paper_products/csm_Sperli_Tuetenverpackung_KarlKnauer_5af44b4933.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/csm_Sperli_Tuetenverpackung_KarlKnauer_5af44b4933.png,Recyclable,validation,paper_products,3,VALID
Hazardous/e-waste/Compact-Flourescent-Lighbulb - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/Compact-Flourescent-Lighbulb - Copy.png,Hazardous,validation,e-waste,0,VALID
Hazardous/e-waste/LED-CLF-Incandescent-2 - Copy.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/e-waste/LED-CLF-Incandescent-2 - Copy.png,Hazardous,validation,e-waste,0,VALID
Hazardous/paints/2022-2023-HHW-Flyer-updated2.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/paints/2022-2023-HHW-Flyer-updated2.png,Hazardous,validation,paints,0,VALID
Organic/food_scraps/HOW-CAN-WE-HELP-1.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Organic/food_scraps/HOW-CAN-WE-HELP-1.png,Organic,validation,food_scraps,2,VALID
Non-Recyclable/styrofoam_product/foam20containers.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/foam20containers.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Recyclable/paper_products/cardboard-box-packing-peanuts-GettyImages-177495280-MLedit.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/paper_products/cardboard-box-packing-peanuts-GettyImages-177495280-MLedit.png,Recyclable,validation,paper_products,3,VALID
Non-Recyclable/styrofoam_product/styrofoam-packaging-peanuts-DM6D71.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/styrofoam-packaging-peanuts-DM6D71.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Non-Recyclable/sanitary_napkin/vagina-vulva-1296x728-header.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/sanitary_napkin/vagina-vulva-1296x728-header.png,Non-Recyclable,validation,sanitary_napkin,1,VALID
Non-Recyclable/styrofoam_product/800px-Yummp_hk_lunchbox.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/styrofoam_product/800px-Yummp_hk_lunchbox.png,Non-Recyclable,validation,styrofoam_product,1,AUTO_CORRECTED
Recyclable/plastic_bottles/depositphotos_17414663-stock-photo-little-bottle-of-soda.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/depositphotos_17414663-stock-photo-little-bottle-of-soda.png,Recyclable,validation,plastic_bottles,3,VALID
Recyclable/plastic_bottles/sprite_custom-69f1695b46d4430dda05de4503fc55028693fe4c.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Recyclable/plastic_bottles/sprite_custom-69f1695b46d4430dda05de4503fc55028693fe4c.png,Recyclable,validation,plastic_bottles,3,VALID
Hazardous/pesticides/NThZgLN.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Hazardous/pesticides/NThZgLN.png,Hazardous,validation,pesticides,0,VALID
Non-Recyclable/ceramic_product/Recycle-Disposal.jpg,/content/drive/MyDrive/Waste_Classification_FINAL/data/processed/stage4_standardized/Non-Recyclable/ceramic_product/Recycle-Disposal.png,Non-Recyclable,validation,ceramic_product,1,VALID
