relative_path,filename,extension,input_stage,normalization,mean_r,mean_g,mean_b,std_r,std_g,std_b,image_size,input_mode,status
Organic/yard_trimmings/yard-waste-540x5402.png,yard-waste-540x5402.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-TS_1.png,yard-waste-TS_1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-by-street-waiting-to-be-picked-up-FJ0XYB.png,yard-waste-by-street-waiting-to-be-picked-up-FJ0XYB.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-disposal-1-1-.png,yard-waste-disposal-1-1-.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-header.png,yard-waste-header.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-in-trash.png,yard-waste-in-trash.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-paper-bag-AdobeStock_14631106-600x400.png,yard-waste-paper-bag-AdobeStock_14631106-600x400.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-pick-up.png,yard-waste-pick-up.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-removal_1.png,yard-waste-removal_1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste-set-out.png,yard-waste-set-out.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard-waste.png,yard-waste.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard_waste.png,yard_waste.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yard_waste_plants1.png,yard_waste_plants1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/yardwaste.png,yardwaste.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Organic/yard_trimmings/ypark_002.png,ypark_002.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/-can-massa-italy-august-condensed-white-background-company-american-76189952.png,-can-massa-italy-august-condensed-white-background-company-american-76189952.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.png,-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.png,-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/-metallic-can-drink-beer-soda-water-juice-packaging-empty-mock-up-1376178530.png,-metallic-can-drink-beer-soda-water-juice-packaging-empty-mock-up-1376178530.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.png,-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/0-Intro-canned_foods.png,0-Intro-canned_foods.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/012893089_1-b80c05baee89d6658162d41907fc5880-768x994.png,012893089_1-b80c05baee89d6658162d41907fc5880-768x994.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/01_ref_aerosol_dekxr6_4x3.png,01_ref_aerosol_dekxr6_4x3.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/02-zero-waste-plastic_3x4.png,02-zero-waste-plastic_3x4.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.png,1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/12-oz-soda-can.png,12-oz-soda-can.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/1292760.png,1292760.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/1557087432-8976.png,1557087432-8976.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/1665075294-can-packaging-options-white-text.png,1665075294-can-packaging-options-white-text.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/1673984002-51RqVCsy9ML._SL500_.png,1673984002-51RqVCsy9ML._SL500_.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.png,200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/20170221152145.png,20170221152145.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/24957061-a-load-of-aluminum-cans-to-be-compressed-and-baled-for-recycling-in-the-us.png,24957061-a-load-of-aluminum-cans-to-be-compressed-and-baled-for-recycling-in-the-us.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/2_piece_DI_02.png,2_piece_DI_02.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/2ed03c267a9e46d6a00350f7d01a56f1.png,2ed03c267a9e46d6a00350f7d01a56f1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/360_F_141404485_na6RQwOXUQcEvWupbecza08k35l69Ben.png,360_F_141404485_na6RQwOXUQcEvWupbecza08k35l69Ben.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/360_F_211809581_35L09wrZOS8a0ttvlCgYX6YNXE8pwM7q.png,360_F_211809581_35L09wrZOS8a0ttvlCgYX6YNXE8pwM7q.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/360_F_525404454_VwozPoWGiIQk1eaqQVJ0ypygpe2RATMd.png,360_F_525404454_VwozPoWGiIQk1eaqQVJ0ypygpe2RATMd.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/37-tin-can-crafts-1.jpg.png,37-tin-can-crafts-1.jpg.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/3_piece_can_new_03.png,3_piece_can_new_03.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/3d-illustration-of-blank-aluminum-can-png.png,3d-illustration-of-blank-aluminum-can-png.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/4-9.png,4-9.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/4-reasons-why-we-should-recycle-aluminium-cans.png,4-reasons-why-we-should-recycle-aluminium-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/47036.png,47036.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/4f38n5dj.png,4f38n5dj.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/500ml-blank-customized-drink-printed-aluminum-can-747.png,500ml-blank-customized-drink-printed-aluminum-can-747.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/51-Awesome-DIY-Tin-Can-Ideas-for-Garden2.png,51-Awesome-DIY-Tin-Can-Ideas-for-Garden2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/5222093606_5eb8eb9a4b.png,5222093606_5eb8eb9a4b.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/5330f16806681925702afcbf75ba92b172-10-soups-lede.rsquare.w1200.png,5330f16806681925702afcbf75ba92b172-10-soups-lede.rsquare.w1200.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/596eff58-ab51-4fb7-a35b-94d5158d0ed9-cream-brocolli-soup.png,596eff58-ab51-4fb7-a35b-94d5158d0ed9-cream-brocolli-soup.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/63782947220781457915.3.20-20Recycling20main800.png,63782947220781457915.3.20-20Recycling20main800.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/6396f35dfc97666fdf78c2a7_NOMOQ-productfotografie-20221028-Rotterdam-063.png,6396f35dfc97666fdf78c2a7_NOMOQ-productfotografie-20221028-Rotterdam-063.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/64667581ef9a05659f8efc9836c51e9a.png,64667581ef9a05659f8efc9836c51e9a.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/689FD0DE-90E7-4492-BE26174EC02EF19F_source.png,689FD0DE-90E7-4492-BE26174EC02EF19F_source.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/7.leadville-recycle-TINANDSTEEL-CANS-page-001.png,7.leadville-recycle-TINANDSTEEL-CANS-page-001.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/711Ggg6DhAL.png,711Ggg6DhAL.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/72645168.png,72645168.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/77f9877872b344e2be60aee8e19b757b_0_0.png,77f9877872b344e2be60aee8e19b757b_0_0.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/78818897.png,78818897.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/81dt8D3rCiL._AC_UF10001000_QL80_.png,81dt8D3rCiL._AC_UF10001000_QL80_.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/81kUqWM64rL.png,81kUqWM64rL.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/85150095-small.png,85150095-small.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/85674784.png,85674784.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/88e4ee48ecbd4b52ba034205595b58f4.png,88e4ee48ecbd4b52ba034205595b58f4.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/94163431.png,94163431.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/AdobeStock_9525053geo-scaled.png,AdobeStock_9525053geo-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Al-Cans-1024x768.png,Al-Cans-1024x768.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Alum20Cans_JPG.png,Alum20Cans_JPG.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Aluminium_cans.png,Aluminium_cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Bales-of-Crushed-Aluminum-Cans-Awaiting-Recycling-E28093-Photo-West-Boylston-MA-2.png,Bales-of-Crushed-Aluminum-Cans-Awaiting-Recycling-E28093-Photo-West-Boylston-MA-2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Beer-and-soda-cans-found-to-have-traces-of-bisphenol-A.png,Beer-and-soda-cans-found-to-have-traces-of-bisphenol-A.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Blog_02.21.2017.png,Blog_02.21.2017.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/CAN-BODY-03-longfit.png,CAN-BODY-03-longfit.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Campbells-1-1-e1668679527809.png,Campbells-1-1-e1668679527809.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Campbells-WarholCans-scaled.png,Campbells-WarholCans-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Can-do-attitude-beWater-plans-ASEAN-expansion-in-bid-to-reduce-plastic-waste-problem.png,Can-do-attitude-beWater-plans-ASEAN-expansion-in-bid-to-reduce-plastic-waste-problem.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Can28Easy_Open_Can29.JPG.png,Can28Easy_Open_Can29.JPG.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Canned-Foods.png,Canned-Foods.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Canned20Food20Blog2028129.png,Canned20Food20Blog2028129.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Cans.png,Cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Drinking_can_ring-pull_tab.png,Drinking_can_ring-pull_tab.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/EWG-report-reveals-brands-using-BPA-in-canned-food.png,EWG-report-reveals-brands-using-BPA-in-canned-food.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Empty_tin_can2009-01-19.png,Empty_tin_can2009-01-19.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Examples-of-aluminum-items-that-are-recyclable-1.png,Examples-of-aluminum-items-that-are-recyclable-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Experimental-treatments-soup-example.png,Experimental-treatments-soup-example.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/FAY2IG7KP2MDA7F.png,FAY2IG7KP2MDA7F.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/FBMH7EYKP2MD9M8.png,FBMH7EYKP2MD9M8.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Feature-Crops-2400-x-1350-58.png,Feature-Crops-2400-x-1350-58.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Figure-1_can-coatings-2.png,Figure-1_can-coatings-2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/HFB_Hunger_Blog_00230228_header_cans-scaled.png,HFB_Hunger_Blog_00230228_header_cans-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/How-Much-Energy-Does-Recycling-One-Aluminum-Can-Save.png,How-Much-Energy-Does-Recycling-One-Aluminum-Can-Save.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/IMG_0800.png,IMG_0800.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/IMG_20131004_104155_216.png,IMG_20131004_104155_216.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/LzEyLzAzL2RyZWFtc3RpbWV4eGwxNzcyNDAwOSAtIGFsdW1pbnVtIGNhbnMuanBn.1V4x5MynmFA.png,LzEyLzAzL2RyZWFtc3RpbWV4eGwxNzcyNDAwOSAtIGFsdW1pbnVtIGNhbnMuanBn.1V4x5MynmFA.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/MPE20-20Can20Logistics20benefits.png,MPE20-20Can20Logistics20benefits.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Made-in-China-Low-Price-No-Impurity-Waste-Beverage-Cans-Waste-Aluminum-Cans-Ubc.png,Made-in-China-Low-Price-No-Impurity-Waste-Beverage-Cans-Waste-Aluminum-Cans-Ubc.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/NUNVBKEABUI6VBGCA6JNQWIZCE.png,NUNVBKEABUI6VBGCA6JNQWIZCE.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/New-RepBan_CannedFood_2007.png,New-RepBan_CannedFood_2007.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/RauTZ.png,RauTZ.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Recycling-saves-money.png,Recycling-saves-money.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Screen-Shot-2019-06-27-at-2.59.36-PM-e1561681171942.png,Screen-Shot-2019-06-27-at-2.59.36-PM-e1561681171942.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Soup-Cans.png,Soup-Cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Tin-Can-Crafts_Vertical_v1.jpg.png,Tin-Can-Crafts_Vertical_v1.jpg.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Tin-can-crafts-3.png,Tin-can-crafts-3.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Tomato-Bisque-ERA-scaled.png,Tomato-Bisque-ERA-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Which-metals-to-recycle.png,Which-metals-to-recycle.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/Yes-I-Can-water-cans-1.png,Yes-I-Can-water-cans-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/ZWB_ANZ_BoxThumbnail_AluminiumCans_bfe1ab62-ced7-47d4-9b8f-251c863db01d_720x.png,ZWB_ANZ_BoxThumbnail_AluminiumCans_bfe1ab62-ced7-47d4-9b8f-251c863db01d_720x.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/_66324968_heinz2_comp_624.png,_66324968_heinz2_comp_624.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/a-silver-tin-can-isolated-on-a-white-background-clipping-path-DNC3X5.png,a-silver-tin-can-isolated-on-a-white-background-clipping-path-DNC3X5.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aero-landing_0005_Full-can.png,aero-landing_0005_Full-can.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/alum-metal.png,alum-metal.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium-cans-2-piece-for-beer-and-beverages-two-piece-beer-cans.png,aluminium-cans-2-piece-for-beer-and-beverages-two-piece-beer-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium-cans-278.png,aluminium-cans-278.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium-cans-middle-east.png,aluminium-cans-middle-east.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium-cans-silver-can-branding-design-vector-18026625-1.png,aluminium-cans-silver-can-branding-design-vector-18026625-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.png,aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium-steel-cans.png,aluminium-steel-cans.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminium05.png,aluminium05.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-alloy-soft-drink-cans-tin-cans-collected-for-recycling-at-DC9YBC.png,aluminum-alloy-soft-drink-cans-tin-cans-collected-for-recycling-at-DC9YBC.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-beer-cans-with-keys-stock-image_csp9896786.png,aluminum-beer-cans-with-keys-stock-image_csp9896786.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-can-recycling.png,aluminum-can-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Recyclable/cans_all_type/aluminum-can-sculptures-noah-deledda-thumbnail.png,aluminum-can-sculptures-noah-deledda-thumbnail.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
